id,original,surface,pronunciation,type,field,era,birth_year,death_year,nobel,gender,country,status,description,image,image_page
2899,エルンスト・ヘッケル,エルンスト・ヘッケル,エルンスト・ヘッケル,full,生物学,近代,1834,1919,no,男性,ドイツ帝国/プロイセン王国/ヴァイマル共和政,物故,ドイツでチャールズ・ダーウィンの進化論を広めるのに貢献した。,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst_Haeckel_1860.jpg,https://commons.wikimedia.org/wiki/File:Ernst_Haeckel_1860.jpg
2900,ヘルマン・フォン・マイヤー,マイヤー,マイヤー,family,生物学/地学,近代,1801,1869,no,男性,プロイセン王国/神聖ローマ帝国/自由都市フランクフルト,物故,始祖鳥（アーケオプテリクス）を初めて学術記載した古生物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Hermann_von_Meyer.jpg,https://commons.wikimedia.org/wiki/File:Hermann_von_Meyer.jpg
2900,ヘルマン・フォン・マイヤー,ヘルマン・フォン・マイヤー,ヘルマン・フォン・マイヤー,full,生物学/地学,近代,1801,1869,no,男性,プロイセン王国/神聖ローマ帝国/自由都市フランクフルト,物故,始祖鳥（アーケオプテリクス）を初めて学術記載した古生物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Hermann_von_Meyer.jpg,https://commons.wikimedia.org/wiki/File:Hermann_von_Meyer.jpg
2901,マルティヌス・ベイエリンク,ベイエリンク,ベイエリンク,family,生物学,近代,1851,1931,no,男性,オランダ王国,物故,アムステルダム生まれ。デルフト工科大学で微生物学の初代教授を務めた。ウイルス学の創始者の一人として有名。,http://commons.wikimedia.org/wiki/Special:FilePath/Martinus_Beijerinck.png,https://commons.wikimedia.org/wiki/File:Martinus_Beijerinck.png
2901,マルティヌス・ベイエリンク,マルティヌス・ベイエリンク,マルティヌス・ベイエリンク,full,生物学,近代,1851,1931,no,男性,オランダ王国,物故,アムステルダム生まれ。デルフト工科大学で微生物学の初代教授を務めた。ウイルス学の創始者の一人として有名。,http://commons.wikimedia.org/wiki/Special:FilePath/Martinus_Beijerinck.png,https://commons.wikimedia.org/wiki/File:Martinus_Beijerinck.png
2903,ヤン・スワンメルダム,スワンメルダム,スワンメルダム,family,生物学,近世,1637,1680,no,男性,ネーデルラント連邦共和国,物故,顕微鏡を使った解剖を行ったパイオニアである。昆虫の生活史を研究した。人間の赤血球の発見者である。,http://commons.wikimedia.org/wiki/Special:FilePath/Jan_Swammerdam.jpg,https://commons.wikimedia.org/wiki/File:Jan_Swammerdam.jpg
2903,ヤン・スワンメルダム,ヤン・スワンメルダム,ヤン・スワンメルダム,full,生物学,近世,1637,1680,no,男性,ネーデルラント連邦共和国,物故,顕微鏡を使った解剖を行ったパイオニアである。昆虫の生活史を研究した。人間の赤血球の発見者である。,http://commons.wikimedia.org/wiki/Special:FilePath/Jan_Swammerdam.jpg,https://commons.wikimedia.org/wiki/File:Jan_Swammerdam.jpg
2904,デヴィッド・スズキ,スズキ,スズキ,family,生物学,現代,1936,NA,no,男性,カナダ,存命,ショウジョウバエの温度感受性突然変異体の研究を行い、遺伝子と環境の相互作用を解明した。,http://commons.wikimedia.org/wiki/Special:FilePath/Right_Livelihood_Award_2009-press_conference-6.jpg,https://commons.wikimedia.org/wiki/File:Right_Livelihood_Award_2009-press_conference-6.jpg
2904,デヴィッド・スズキ,デヴィッド・スズキ,デヴィッド・スズキ,full,生物学,現代,1936,NA,no,男性,カナダ,存命,ショウジョウバエの温度感受性突然変異体の研究を行い、遺伝子と環境の相互作用を解明した。,http://commons.wikimedia.org/wiki/Special:FilePath/Right_Livelihood_Award_2009-press_conference-6.jpg,https://commons.wikimedia.org/wiki/File:Right_Livelihood_Award_2009-press_conference-6.jpg
2905,ジョアン・コリー,コリー,コリー,family,生物学,現代,1955,2024,no,女性,アメリカ合衆国,物故,主な業績は植物の成長制御の発見。,http://commons.wikimedia.org/wiki/Special:FilePath/Joanne_Chory_at_Salk_in_2022_11_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Joanne_Chory_at_Salk_in_2022_11_%28cropped%29.jpg
2905,ジョアン・コリー,ジョアン・コリー,ジョアン・コリー,full,生物学,現代,1955,2024,no,女性,アメリカ合衆国,物故,主な業績は植物の成長制御の発見。,http://commons.wikimedia.org/wiki/Special:FilePath/Joanne_Chory_at_Salk_in_2022_11_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Joanne_Chory_at_Salk_in_2022_11_%28cropped%29.jpg
2906,ハワード・マーティン・テミン,テミン,テミン,family,生物学,現代,1934,1994,yes,男性,アメリカ合衆国,物故,腫瘍ウイルスと細胞遺伝物質の相互作用を解明し逆転写酵素を発見して、1975年ノーベル生理学・医学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_Martin_Temin_1975.jpg,https://commons.wikimedia.org/wiki/File:Howard_Martin_Temin_1975.jpg
2906,ハワード・マーティン・テミン,ハワード・マーティン・テミン,ハワード・マーティン・テミン,full,生物学,現代,1934,1994,yes,男性,アメリカ合衆国,物故,腫瘍ウイルスと細胞遺伝物質の相互作用を解明し逆転写酵素を発見して、1975年ノーベル生理学・医学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Howard_Martin_Temin_1975.jpg,https://commons.wikimedia.org/wiki/File:Howard_Martin_Temin_1975.jpg
2907,テオドシウス・ドブジャンスキー,ドブジャンスキー,ドブジャンスキー,family,生物学,近代,1900,1975,no,男性,アメリカ合衆国/ウクライナ・ソビエト社会主義共和国/ソビエト連邦/ロシア帝国,物故,ネオダーウィニズムの発展に中心的貢献をした遺伝学・進化生物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dobzhansky_no_Brasil_em_1943.jpg,https://commons.wikimedia.org/wiki/File:Dobzhansky_no_Brasil_em_1943.jpg
2907,テオドシウス・ドブジャンスキー,テオドシウス・ドブジャンスキー,テオドシウス・ドブジャンスキー,full,生物学,近代,1900,1975,no,男性,アメリカ合衆国/ウクライナ・ソビエト社会主義共和国/ソビエト連邦/ロシア帝国,物故,ネオダーウィニズムの発展に中心的貢献をした遺伝学・進化生物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Dobzhansky_no_Brasil_em_1943.jpg,https://commons.wikimedia.org/wiki/File:Dobzhansky_no_Brasil_em_1943.jpg
2908,ウィリアム・ベイトソン,ベイトソン,ベイトソン,family,生物学,近代,1861,1926,no,男性,グレートブリテン及びアイルランド連合王国,物故,メンデルの法則を英語圏の研究者に紹介し、その普及の先頭に立った人物である。,http://commons.wikimedia.org/wiki/Special:FilePath/Bateson2.jpg,https://commons.wikimedia.org/wiki/File:Bateson2.jpg
2908,ウィリアム・ベイトソン,ウィリアム・ベイトソン,ウィリアム・ベイトソン,full,生物学,近代,1861,1926,no,男性,グレートブリテン及びアイルランド連合王国,物故,メンデルの法則を英語圏の研究者に紹介し、その普及の先頭に立った人物である。,http://commons.wikimedia.org/wiki/Special:FilePath/Bateson2.jpg,https://commons.wikimedia.org/wiki/File:Bateson2.jpg
2909,エリック・ヴィーシャウス,ヴィーシャウス,ヴィーシャウス,family,生物学,現代,1947,NA,yes,男性,アメリカ合衆国,存命,初期胚発生の体節形成を制御する遺伝子群を発見し、1995年ノーベル生理学・医学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Eric_F._Wieschaus.jpg,https://commons.wikimedia.org/wiki/File:Eric_F._Wieschaus.jpg
2909,エリック・ヴィーシャウス,エリック・ヴィーシャウス,エリック・ヴィーシャウス,full,生物学,現代,1947,NA,yes,男性,アメリカ合衆国,存命,初期胚発生の体節形成を制御する遺伝子群を発見し、1995年ノーベル生理学・医学賞を共同受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Eric_F._Wieschaus.jpg,https://commons.wikimedia.org/wiki/File:Eric_F._Wieschaus.jpg
2910,ハルダン・ケファー・ハートライン,ハートライン,ハートライン,family,生物学,現代,1903,1983,yes,男性,アメリカ合衆国,物故,視覚の神経生理学的メカニズムを研究し、ラグナー・グラニト、ジョージ・ワルドとともに1967年度のノーベル生理学・医学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/HKHartline.png,https://commons.wikimedia.org/wiki/File:HKHartline.png
2910,ハルダン・ケファー・ハートライン,ハルダン・ケファー・ハートライン,ハルダン・ケファー・ハートライン,full,生物学,現代,1903,1983,yes,男性,アメリカ合衆国,物故,視覚の神経生理学的メカニズムを研究し、ラグナー・グラニト、ジョージ・ワルドとともに1967年度のノーベル生理学・医学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/HKHartline.png,https://commons.wikimedia.org/wiki/File:HKHartline.png
2911,トーマス・ハックル・ウェーラー,ウェーラー,ウェーラー,family,生物学,現代,1915,2008,yes,男性,アメリカ合衆国,物故,ポリオウイルスの試験管内での培養法を考案し、ジョン・フランクリン・エンダース、フレデリック・チャップマン・ロビンスとともに1954年度のノーベル生理学・医学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Huckle_Weller_nobel.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Huckle_Weller_nobel.jpg
2911,トーマス・ハックル・ウェーラー,トーマス・ハックル・ウェーラー,トーマス・ハックル・ウェーラー,full,生物学,現代,1915,2008,yes,男性,アメリカ合衆国,物故,ポリオウイルスの試験管内での培養法を考案し、ジョン・フランクリン・エンダース、フレデリック・チャップマン・ロビンスとともに1954年度のノーベル生理学・医学賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Huckle_Weller_nobel.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Huckle_Weller_nobel.jpg
2912,ピエール・ポール・ブローカ,ブローカ,ブローカ,family,生物学,近代,1824,1880,no,男性,フランス,物故,これは脳機能が局在していることの最初の解剖学的証明である。,http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Broca_by_Pierre_Petit.png,https://commons.wikimedia.org/wiki/File:Paul_Broca_by_Pierre_Petit.png
2912,ピエール・ポール・ブローカ,ピエール・ポール・ブローカ,ピエール・ポール・ブローカ,full,生物学,近代,1824,1880,no,男性,フランス,物故,これは脳機能が局在していることの最初の解剖学的証明である。,http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Broca_by_Pierre_Petit.png,https://commons.wikimedia.org/wiki/File:Paul_Broca_by_Pierre_Petit.png
2914,ニコライ・ミクルーホ＝マクライ,マクライ,マクライ,family,生物学,近代,1846,1888,no,男性,ロシア帝国,物故,海綿動物の解剖やサメの脳の比較研究など海洋動物学に貢献した生物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas_Miklouho-Maclay_1876.png,https://commons.wikimedia.org/wiki/File:Nicholas_Miklouho-Maclay_1876.png
2914,ニコライ・ミクルーホ＝マクライ,ニコライ・ミクルーホ＝マクライ,ニコライ・ミクルーホ・マクライ,full,生物学,近代,1846,1888,no,男性,ロシア帝国,物故,海綿動物の解剖やサメの脳の比較研究など海洋動物学に貢献した生物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas_Miklouho-Maclay_1876.png,https://commons.wikimedia.org/wiki/File:Nicholas_Miklouho-Maclay_1876.png
2915,グレゴリー・ベイトソン,ベイトソン,ベイトソン,family,生物学,現代,1904,1980,no,男性,アメリカ合衆国/イギリス,物故,コミュニケーションの矛盾を説明する「ダブルバインド」理論を提唱した。,http://commons.wikimedia.org/wiki/Special:FilePath/Mary_Catherine_Bateson_%26_Sergio_Manghi_at_a_conference%2C_2004_%28cropped_-_Gregory_Bateson%29.jpg,https://commons.wikimedia.org/wiki/File:Mary_Catherine_Bateson_%26_Sergio_Manghi_at_a_conference%2C_2004_%28cropped_-_Gregory_Bateson%29.jpg
2915,グレゴリー・ベイトソン,グレゴリー・ベイトソン,グレゴリー・ベイトソン,full,生物学,現代,1904,1980,no,男性,アメリカ合衆国/イギリス,物故,コミュニケーションの矛盾を説明する「ダブルバインド」理論を提唱した。,http://commons.wikimedia.org/wiki/Special:FilePath/Mary_Catherine_Bateson_%26_Sergio_Manghi_at_a_conference%2C_2004_%28cropped_-_Gregory_Bateson%29.jpg,https://commons.wikimedia.org/wiki/File:Mary_Catherine_Bateson_%26_Sergio_Manghi_at_a_conference%2C_2004_%28cropped_-_Gregory_Bateson%29.jpg
2916,ジョン・ボイド・オア,オア,オア,family,生物学,近代,1880,1971,no,男性,イギリス,物故,栄養に関する科学的調査と国際連合食糧農業機関(FAO)の初代長官の功績が認められ、1949年ノーベル平和賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/John_Boyd_Orr_nobel.jpg,https://commons.wikimedia.org/wiki/File:John_Boyd_Orr_nobel.jpg
2916,ジョン・ボイド・オア,ジョン・ボイド・オア,ジョン・ボイド・オア,full,生物学,近代,1880,1971,no,男性,イギリス,物故,栄養に関する科学的調査と国際連合食糧農業機関(FAO)の初代長官の功績が認められ、1949年ノーベル平和賞を受賞。,http://commons.wikimedia.org/wiki/Special:FilePath/John_Boyd_Orr_nobel.jpg,https://commons.wikimedia.org/wiki/File:John_Boyd_Orr_nobel.jpg
2917,オールドフィールド・トーマス,トーマス,トーマス,family,生物学,近代,1858,1929,no,男性,イギリス/グレートブリテン及びアイルランド連合王国,物故,哺乳類の新種・新亜種を2000種以上記載した動物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Michael_Rogers_Oldfield_Thomas_-_ZooKeys-255-103-g003-bottom_right.jpeg,https://commons.wikimedia.org/wiki/File:Portrait_of_Michael_Rogers_Oldfield_Thomas_-_ZooKeys-255-103-g003-bottom_right.jpeg
2917,オールドフィールド・トーマス,オールドフィールド・トーマス,オールドフィールド・トーマス,full,生物学,近代,1858,1929,no,男性,イギリス/グレートブリテン及びアイルランド連合王国,物故,哺乳類の新種・新亜種を2000種以上記載した動物学者。,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Michael_Rogers_Oldfield_Thomas_-_ZooKeys-255-103-g003-bottom_right.jpeg,https://commons.wikimedia.org/wiki/File:Portrait_of_Michael_Rogers_Oldfield_Thomas_-_ZooKeys-255-103-g003-bottom_right.jpeg
2919,ジョン・グールド,グールド,グールド,family,生物学,近代,1804,1881,no,男性,グレートブリテン及びアイルランド連合王国,物故,ダーウィンフィンチを分類し、進化論の成立に寄与した鳥類学者。,http://commons.wikimedia.org/wiki/Special:FilePath/John_Gould.jpg,https://commons.wikimedia.org/wiki/File:John_Gould.jpg
