id,original,surface,pronunciation,type,category,org,debut_year,status,image,image_page,wikidata,channel,description,subscribers,subscribers_as_of,image_credit,image_usage,image_terms_page,scope,channel_shared
1835,狗森よもぎ,狗森よもぎ,イヌモリヨモギ,full,vtuber,ラブボックス,NA,current,https://images.microcms-assets.io/assets/e4b859c555c6436b9654ef6dc843080d/96b928a8e2a741b8bf502b63d71c515e/%E5%90%8D%E7%A7%B0%E6%9C%AA%E8%A8%AD%E5%AE%9A%E3%81%AE%E3%83%86%E3%82%99%E3%82%B5%E3%82%99%E3%82%A4%E3%83%B3%20-%202025-11-03T215009.885.png,https://lovvebox.com/members/inumoriyomogi/,NA,狗森よもぎ / Inumori Yomogi,NA,NA,NA,狗森よもぎ / ラブボックス,noncommercial_fanwork,https://lovvebox.com/guidelines/,japan,no
1836,羽乃シエル,羽乃シエル,ハノシエル,full,vtuber,ラブボックス,NA,current,https://images.microcms-assets.io/assets/e4b859c555c6436b9654ef6dc843080d/7a1b931448bc45afafffc01e711e1a80/2.png,https://lovvebox.com/members/hanociel/,NA,羽乃シエル / Hano Ciel,NA,NA,NA,羽乃シエル / ラブボックス,noncommercial_fanwork,https://lovvebox.com/guidelines/,japan,no
1837,華埜エレノア,華埜エレノア,ハナノエレノア,full,vtuber,ラブボックス,NA,current,https://images.microcms-assets.io/assets/e4b859c555c6436b9654ef6dc843080d/34539333717d4fc28700d5713c746d89/%E8%8F%AF%E5%9F%9C%E3%82%A8%E3%83%AC%E3%83%8E%E3%82%A2%E6%A7%98%20%E7%AB%8B%E3%81%A1%E7%B5%B5%20(1).png,https://lovvebox.com/members/hananoelenoa/,NA,華埜エレノア / Hanano Elenoa,NA,NA,NA,華埜エレノア / ラブボックス,noncommercial_fanwork,https://lovvebox.com/guidelines/,japan,no
1838,葵空かのん,葵空かのん,アオゾラカノン,full,vtuber,ラブボックス,NA,current,https://images.microcms-assets.io/assets/e4b859c555c6436b9654ef6dc843080d/9fcf5e4b0f584b1a8ea8a103307318bb/%E5%90%8D%E7%A7%B0%E6%9C%AA%E8%A8%AD%E5%AE%9A%E3%81%AE%E3%83%86%E3%82%99%E3%82%B5%E3%82%99%E3%82%A4%E3%83%B3%20-%202025-11-03T214803.981.png,https://lovvebox.com/members/aozorakanon/,NA,葵空かのん / Aozora Kanon,NA,NA,NA,葵空かのん / ラブボックス,noncommercial_fanwork,https://lovvebox.com/guidelines/,japan,no
1839,天宿なげき,天宿なげき,アマヤドリナゲキ,full,vtuber,りーさるぷらん,NA,current,https://dengekionline.com/special/content/lethalplan/lethalplan/images/talent/talentmain02.png,https://dengekionline.com/special/content/lethalplan/talent02.html,NA,天宿なげき Amayadori Nageki,NA,NA,NA,天宿なげき / りーさるぷらん,noncommercial_fanwork,https://dengekionline.com/special/content/lethalplan/faq.html,japan,no
1840,御夜眠ねるね,御夜眠ねるね,オヤスミネルネ,full,vtuber,りーさるぷらん,NA,current,https://dengekionline.com/special/content/lethalplan/lethalplan/images/talent/talentmain05.png,https://dengekionline.com/special/content/lethalplan/talent05.html,NA,御夜眠ねるね / Oyasumi Nerune,NA,NA,NA,御夜眠ねるね / りーさるぷらん,noncommercial_fanwork,https://dengekionline.com/special/content/lethalplan/faq.html,japan,no
1841,救堕える,救堕える,スクイダエル,full,vtuber,りーさるぷらん,NA,current,https://dengekionline.com/special/content/lethalplan/lethalplan/images/talent/talentmain06.png,https://dengekionline.com/special/content/lethalplan/talent06.html,NA,救堕える / Sukuida Eru,NA,NA,NA,救堕える / りーさるぷらん,noncommercial_fanwork,https://dengekionline.com/special/content/lethalplan/faq.html,japan,no
1842,星鳳ともり,星鳳ともり,ホシトリトモリ,full,vtuber,りーさるぷらん,NA,current,https://dengekionline.com/special/content/lethalplan/lethalplan/images/talent/talentmain01.png,https://dengekionline.com/special/content/lethalplan/talent01.html,NA,星鳳ともり / Hoshitori Tomori,NA,NA,NA,星鳳ともり / りーさるぷらん,noncommercial_fanwork,https://dengekionline.com/special/content/lethalplan/faq.html,japan,no
1843,珍珠花こまり,珍珠花こまり,ユキヤナギコマリ,full,vtuber,りーさるぷらん,NA,current,https://dengekionline.com/special/content/lethalplan/lethalplan/images/talent/talentmain04.png,https://dengekionline.com/special/content/lethalplan/talent04.html,NA,珍珠花こまり / Yukiyanagi Komari,NA,NA,NA,珍珠花こまり / りーさるぷらん,noncommercial_fanwork,https://dengekionline.com/special/content/lethalplan/faq.html,japan,no
1844,蒼輪ちなみ,蒼輪ちなみ,ソウリンチナミ,full,vtuber,りーさるぷらん,NA,current,https://dengekionline.com/special/content/lethalplan/lethalplan/images/talent/talentmain03.png,https://dengekionline.com/special/content/lethalplan/talent03.html,NA,蒼輪ちなみ / Sourin Chinami,NA,NA,NA,蒼輪ちなみ / りーさるぷらん,noncommercial_fanwork,https://dengekionline.com/special/content/lethalplan/faq.html,japan,no
1845,堕天 みろ,堕天 みろ,オチテミロ,full,vtuber,Luminaria Production,NA,current,https://images.microcms-assets.io/assets/d6a4716771d84755985ba807ca68c28f/186b7a1dbc0e49178d9c0f5fe0d1783b/04_ochite-miro.png,https://luminaria-pro.com/talents/ochitemiro,NA,堕天みろ / Miro Ch.,NA,NA,NA,堕天 みろ / Luminaria Production,noncommercial_fanwork,https://luminaria-pro.com/guideline,japan,no
1846,姫守 ほたる,姫守 ほたる,ヒメモリホタル,full,vtuber,Luminaria Production,NA,current,https://images.microcms-assets.io/assets/d6a4716771d84755985ba807ca68c28f/d95dfb14ad3b48aca54612ad1f679869/02_himemori-hotaru.png,https://luminaria-pro.com/talents/himemorihotaru,NA,姫守ほたる / Hotaru Ch.,NA,NA,NA,姫守 ほたる / Luminaria Production,noncommercial_fanwork,https://luminaria-pro.com/guideline,japan,no
1847,恋宵 りあ,恋宵 りあ,コヨイリア,full,vtuber,Luminaria Production,NA,current,https://images.microcms-assets.io/assets/d6a4716771d84755985ba807ca68c28f/69180143419d414d84ef2e2c31032a75/05_koyoi_ria.png,https://luminaria-pro.com/talents/koyoiria,NA,恋宵りあ / Ria Ch.,NA,NA,NA,恋宵 りあ / Luminaria Production,noncommercial_fanwork,https://luminaria-pro.com/guideline,japan,no
1848,蒼唯 みなと,蒼唯 みなと,アオイミナト,full,vtuber,Luminaria Production,NA,current,https://images.microcms-assets.io/assets/d6a4716771d84755985ba807ca68c28f/97200c5d95f14aea9fc840dbfe49cfe9/01_aoi-minato.png,https://luminaria-pro.com/talents/aoiminato,NA,蒼唯みなと / Minato Ch.,NA,NA,NA,蒼唯 みなと / Luminaria Production,noncommercial_fanwork,https://luminaria-pro.com/guideline,japan,no
1849,迷宮 りんね,迷宮 りんね,マイミヤリンネ,full,vtuber,Luminaria Production,NA,current,https://images.microcms-assets.io/assets/d6a4716771d84755985ba807ca68c28f/ac82626e4ba8466c96e08c01ad7f49cc/03_maimiya-rinne.png,https://luminaria-pro.com/talents/maimiyarinne,NA,迷宮りんね / Rinne Ch.,NA,NA,NA,迷宮 りんね / Luminaria Production,noncommercial_fanwork,https://luminaria-pro.com/guideline,japan,no
1850,霞翠 ひびき,霞翠 ひびき,カスミヒビキ,full,vtuber,Luminaria Production,NA,current,https://images.microcms-assets.io/assets/d6a4716771d84755985ba807ca68c28f/f116e5b37842438aad1d4254211f8e97/06_kasumi_hibiki.png,https://luminaria-pro.com/talents/kasumihibiki,NA,霞翠ひびき / Hibiki Ch.,NA,NA,NA,霞翠 ひびき / Luminaria Production,noncommercial_fanwork,https://luminaria-pro.com/guideline,japan,no
1851,夢見しずく,夢見しずく,ユメミシズク,full,vtuber,Glitch Garden,NA,current,https://glitchgarden.jp/images/talents/yumemi-shizuku.png,https://glitchgarden.jp/talent/yumemi-shizuku,NA,夢見しずく / Yumemi Shizuku / Vtuber,NA,NA,NA,夢見しずく / Glitch Garden,noncommercial_fanwork,https://glitchgarden.jp/guidelines,japan,no
1852,天獄天 クゥデグラ,天獄天 クゥデグラ,テンゴクテンクゥデグラ,full,vtuber,ヴォエ,NA,current,https://www.vtuberofepic.com/wp-content/uploads/2024/01/6625d1c53d390e929cecfaa1eb7146b5.png,https://www.vtuberofepic.com/talent/tengokuten/,NA,天獄天クゥデグラ,NA,NA,NA,天獄天 クゥデグラ / ヴォエ,noncommercial_fanwork,https://www.vtuberofepic.com/voe-guideline/,japan,no
1853,秘密園オトギ,秘密園オトギ,ヒメゾノオトギ,full,vtuber,ヴォエ,NA,current,https://www.vtuberofepic.com/wp-content/uploads/2026/03/oogifull.png,https://www.vtuberofepic.com/talent/%e7%a7%98%e5%af%86%e5%9c%92%e3%82%aa%e3%83%88%e3%82%ae/,NA,秘密園オトギ,NA,NA,NA,秘密園オトギ / ヴォエ,noncommercial_fanwork,https://www.vtuberofepic.com/voe-guideline/,japan,no
1854,邪竜門 獅子虎,邪竜門 獅子虎,ジャリュウモンシシコ,full,vtuber,ヴォエ,NA,current,https://www.vtuberofepic.com/wp-content/uploads/2023/10/sisico11.png,https://www.vtuberofepic.com/talent/sisico/,NA,しっこチャンネル,NA,NA,NA,邪竜門 獅子虎 / ヴォエ,noncommercial_fanwork,https://www.vtuberofepic.com/voe-guideline/,japan,no
1855,飯田 もえぎ,飯田 もえぎ,ハンダモエギ,full,vtuber,ヴォエ,NA,current,https://www.vtuberofepic.com/wp-content/uploads/2024/04/e303073150b4c955b96ac392d970b50e-1.png,https://www.vtuberofepic.com/talent/moegi/,NA,飯田もえぎ / Moegi Channel,NA,NA,NA,飯田 もえぎ / ヴォエ,noncommercial_fanwork,https://www.vtuberofepic.com/voe-guideline/,japan,no
1856,魔界令嬢ベアトリーチェ,魔界令嬢ベアトリーチェ,マカイレイジョウベアトリーチェ,full,vtuber,ヴォエ,NA,current,https://www.vtuberofepic.com/wp-content/uploads/2023/10/01.png,https://www.vtuberofepic.com/talent/beatrice/,NA,魔界令嬢ベアトリーチェ / Makaireijo Beatrice 💎👠,NA,NA,NA,魔界令嬢ベアトリーチェ / ヴォエ,noncommercial_fanwork,https://www.vtuberofepic.com/voe-guideline/,japan,no
1857,黒乃 古都,黒乃 古都,クロノコト,full,vtuber,ヴォエ,NA,current,https://www.vtuberofepic.com/wp-content/uploads/2024/04/0680a3b0c770730fb13858607fb95e45.png,https://www.vtuberofepic.com/talent/curono/,NA,黒乃古都 / curono coto,NA,NA,NA,黒乃 古都 / ヴォエ,noncommercial_fanwork,https://www.vtuberofepic.com/voe-guideline/,japan,no
1858,M17-t0ユニカ,M17-t0ユニカ,ミナトユニカ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2023/12/8ce6ea3af0ba7bb49f663c1f6a1cb5b7.png,https://www.somethingfun.co.jp/vubble/v_talent/m17-t0yunika,NA,M17-t0 ユニカ【Vubble】,NA,NA,NA,M17-t0ユニカ / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1859,月城ノエラ,月城ノエラ,ツキシロノエラ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2025/01/06736215e9d66609.png,https://www.somethingfun.co.jp/vubble/v_talent/tukishironoera,NA,月城ノエラ【Vubble】,NA,NA,NA,月城ノエラ / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1860,林檎あちゃ,林檎あちゃ,リンゴアチャ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2024/03/179ad77922e29187bfb11203523c9fdb.png,https://www.somethingfun.co.jp/vubble/v_talent/ringoacha,NA,林檎あちゃ,NA,NA,NA,林檎あちゃ / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1861,水桃リズ,水桃リズ,ミナモリズ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2023/12/f2854731d9a4b97527842df09b8b9eb2.png,https://www.somethingfun.co.jp/vubble/v_talent/minamorizu,NA,水桃リズ / Riz Minamo,NA,NA,NA,水桃リズ / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1862,火迺紫海,火迺紫海,ヒノユウ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2023/12/dc912c051c053d8f03c1e2a3b5f2b321.png,https://www.somethingfun.co.jp/vubble/v_talent/hinoyu,NA,火迺紫海(ひのゆう) 10月1日卒業,NA,NA,NA,火迺紫海 / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1863,煌愛ミーア,煌愛ミーア,キラメミーア,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2025/01/VubbleVtuber_2D__1125-1.png,https://www.somethingfun.co.jp/vubble/v_talent/kiramemeea,NA,煌愛ミーア_ kirame meea【Vubble】,NA,NA,NA,煌愛ミーア / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1864,燈翠 凪月,燈翠 凪月,ヒスイナツキ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2025/01/d6acf9993a97c328ddfbdcd2d295a321.png,https://www.somethingfun.co.jp/vubble/v_talent/hisuinatsuki,NA,燈翠凪月【Vubble】,NA,NA,NA,燈翠 凪月 / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1865,白星エル,白星エル,シラホシエル,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2024/03/fc870d8302015d43601ac3658acc2a9c-e1729602038370.png,https://www.somethingfun.co.jp/vubble/v_talent/shirahoshiel,NA,白星エル,NA,NA,NA,白星エル / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1866,芭械シノ,芭械シノ,ハカセシノ,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2025/01/VubbleVtuber_2A__1118-1.png,https://www.somethingfun.co.jp/vubble/v_talent/hakaseshino,NA,芭械シノ【Vubble】,NA,NA,NA,芭械シノ / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1867,詩唄リアン,詩唄リアン,シベリアン,full,vtuber,Vubble,NA,current,https://www.somethingfun.co.jp/wp-content/uploads/2026/09/320fcff21a30ae78-scaled.png,https://www.somethingfun.co.jp/vubble/v_talent/shibelian,NA,詩唄リアン【Vubble】,NA,NA,NA,詩唄リアン / Vubble（二次制作・非公式）,noncommercial_fanwork,https://www.somethingfun.co.jp/vubble/guideline,japan,no
1868,まどいあきゅら,まどいあきゅら,マドイアキュラ,full,vtuber,刀家,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/vtuber/BYsjt8r3W1A-600-portrait.png,https://www.youtube.com/watch?v=BYsjt8r3W1A&t=600s,NA,/まどいあきゅら-プロ占い師VTuber,NA,NA,NA,まどいあきゅら / 刀家（非公式・配信映像の一部）,noncommercial_fanwork,https://www.vtuber.in-tegral.org/gideline/,japan,no
1869,メリィ・メアリ,メリィ・メアリ,メリィメアリ,full,vtuber,刀家,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/vtuber/bTTR_1QNYDE-600-portrait.png,https://www.youtube.com/watch?v=bTTR_1QNYDE&t=600s,NA,メリィ・メアリ,NA,NA,NA,メリィ・メアリ / 刀家（非公式・配信映像の一部）,noncommercial_fanwork,https://www.vtuber.in-tegral.org/gideline/,japan,no
1870,琥貴なだれ,琥貴なだれ,コダカナダレ,full,vtuber,刀家,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/vtuber/hA1_fVyq7uA-600-portrait.png,https://www.youtube.com/watch?v=hA1_fVyq7uA&t=600s,NA,琥貴なだれ『龍とホラー専門』,NA,NA,NA,琥貴なだれ / 刀家（非公式・配信映像の一部）,noncommercial_fanwork,https://www.vtuber.in-tegral.org/gideline/,japan,no
1871,天晴ほかる,天晴ほかる,アマノハレホカル,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/amanohare-hokaru/2d-1st.png,https://unibirth.live/talent/amanohare-hokaru/,NA,天晴ほかる-Amanohare Hokaru-【ユニプロ】,NA,NA,NA,天晴ほかる / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1872,山奈しずく,山奈しずく,ヤマナシズク,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/yamana-shizuku/2d-1st.png,https://unibirth.live/talent/yamana-shizuku/,NA,山奈しずく-Yamana Shizuku-【ユニプロ】,NA,NA,NA,山奈しずく / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1873,房総なの,房総なの,フサフサナノ,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/fusafusa-nano/2d-1st.png,https://unibirth.live/talent/fusafusa-nano/,NA,房総なの -Fusafusa Nano- 【ユニプロ】,NA,NA,NA,房総なの / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1874,日向海フェニカ,日向海フェニカ,ヒナミフェニカ,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/hinami-phoenica/2d-1st.png,https://unibirth.live/talent/hinami-phoenica/,NA,日向海フェニカ-Hinami Phoenica-【ユニプロ】,NA,NA,NA,日向海フェニカ / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1875,木乃華サクヤ,木乃華サクヤ,コノハナサクヤ,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/konohana-sakuya/2d-1st.png,https://unibirth.live/talent/konohana-sakuya/,NA,木乃華サクヤ - KonohanaSakuya -【ユニプロ】,NA,NA,NA,木乃華サクヤ / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1876,栃宮るりは,栃宮るりは,トチミヤルリハ,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/tochimiya-ruriha/2d-1st.png,https://unibirth.live/talent/tochimiya-ruriha/,NA,栃宮るりは -Tochimiya Ruriha- 【ユニプロ】,NA,NA,NA,栃宮るりは / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1877,歩音ティナ,歩音ティナ,アルネティナ,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/arune-tina/2d-1st.png,https://unibirth.live/talent/arune-tina/,NA,歩音ティナ­­-Arune Tina­­-【ユニプロ】,NA,NA,NA,歩音ティナ / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1878,竜瞳ミリュー,竜瞳ミリュー,リンドウミリュー,full,vtuber,ユニバースプロダクション,NA,current,https://unibirth.live/assets/talent/rindou-miryu/2d-1st.png,https://unibirth.live/talent/rindou-miryu/,NA,竜瞳ミリュー -Rindou Miryu- 【ユニプロ】,NA,NA,NA,竜瞳ミリュー / ユニバースプロダクション,noncommercial_fanwork,https://unibirth.live/guideline/creative/,japan,no
1879,ゆめみなな,ゆめみなな,ユメミナナ,full,vtuber,ゆめかいろ,NA,current,https://yumekairo.ai-ent.klab.com/assets/images/talents/detail/yumemi-nana-2D.png,https://yumekairo.ai-ent.klab.com/talents/yumemi-nana/,NA,Nana Ch.ゆめみなな,NA,NA,NA,ゆめみなな / ゆめかいろ,noncommercial_fanwork,https://yumekairo.ai-ent.klab.com/guidelines/,japan,no
1880,小熊こまめ,小熊こまめ,コグマコマメ,full,vtuber,ゆめかいろ,NA,current,https://yumekairo.ai-ent.klab.com/assets/images/talents/detail/koguma-komame-2D.png,https://yumekairo.ai-ent.klab.com/talents/koguma-komame/,NA,Komame Ch.小熊こまめ,NA,NA,NA,小熊こまめ / ゆめかいろ,noncommercial_fanwork,https://yumekairo.ai-ent.klab.com/guidelines/,japan,no
1881,月窓ろみ,月窓ろみ,ツキマドロミ,full,vtuber,ゆめかいろ,NA,current,https://yumekairo.ai-ent.klab.com/assets/images/talents/detail/tsukimado-romi-2D.png,https://yumekairo.ai-ent.klab.com/talents/tsukimado-romi/,NA,Romi ch. 月窓ろみ,NA,NA,NA,月窓ろみ / ゆめかいろ,noncommercial_fanwork,https://yumekairo.ai-ent.klab.com/guidelines/,japan,no
