id,original,surface,pronunciation,type1,type2,generation,genus,rarity,height_m,weight_kg,description,image,image_page
933,キョジオーン,キョジオーン,キョジオーン,いわ,NA,9,がんえんポケモン,NA,2.3,240.0,がんえんポケモン。いわタイプ。初登場はスカーレット・バイオレット。高さ2.3m、重さ240.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6e1c4fdd66.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
934,カルボウ,カルボウ,カルボウ,ほのお,NA,9,ひのこポケモン,NA,0.6,10.5,ひのこポケモン。ほのおタイプ。初登場はスカーレット・バイオレット。高さ0.6m、重さ10.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_b76060c0b3.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
935,グレンアルマ,グレンアルマ,グレンアルマ,ほのお,エスパー,9,ひのせんしポケモン,NA,1.5,85.0,ひのせんしポケモン。ほのお・エスパータイプ。初登場はスカーレット・バイオレット。高さ1.5m、重さ85.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_48f96e9648.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
936,ソウブレイズ,ソウブレイズ,ソウブレイズ,ほのお,ゴースト,9,ひのけんしポケモン,NA,1.6,62.0,ひのけんしポケモン。ほのお・ゴーストタイプ。初登場はスカーレット・バイオレット。高さ1.6m、重さ62.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_fc4c0d0a52.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
937,ズピカ,ズピカ,ズピカ,でんき,NA,9,でんきおたまポケモン,NA,0.3,0.4,でんきおたまポケモン。でんきタイプ。初登場はスカーレット・バイオレット。高さ0.3m、重さ0.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_56b319d7f1.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
938,ハラバリー,ハラバリー,ハラバリー,でんき,NA,9,でんきがえるポケモン,NA,1.2,113.0,でんきがえるポケモン。でんきタイプ。初登場はスカーレット・バイオレット。高さ1.2m、重さ113.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8f4a189c07.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
939,カイデン,カイデン,カイデン,でんき,ひこう,9,うみつばめポケモン,NA,0.4,3.6,うみつばめポケモン。でんき・ひこうタイプ。初登場はスカーレット・バイオレット。高さ0.4m、重さ3.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_de093729c0.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
940,タイカイデン,タイカイデン,タイカイデン,でんき,ひこう,9,ぐんかんどりポケモン,NA,1.4,38.6,ぐんかんどりポケモン。でんき・ひこうタイプ。初登場はスカーレット・バイオレット。高さ1.4m、重さ38.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_5c2b865f27.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
941,オラチフ,オラチフ,オラチフ,あく,NA,9,わかぞうポケモン,NA,0.5,16.0,わかぞうポケモン。あくタイプ。初登場はスカーレット・バイオレット。高さ0.5m、重さ16.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_c09d2f6ed1.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
942,マフィティフ,マフィティフ,マフィティフ,あく,NA,9,おやぶんポケモン,NA,1.1,61.0,おやぶんポケモン。あくタイプ。初登場はスカーレット・バイオレット。高さ1.1m、重さ61.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2a6b3e767d.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
943,シルシュルー,シルシュルー,シルシュルー,どく,ノーマル,9,どくねずみポケモン,NA,0.2,0.7,どくねずみポケモン。どく・ノーマルタイプ。初登場はスカーレット・バイオレット。高さ0.2m、重さ0.7kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8274b72b19.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
944,タギングル,タギングル,タギングル,どく,ノーマル,9,どくざるポケモン,NA,0.7,27.2,どくざるポケモン。どく・ノーマルタイプ。初登場はスカーレット・バイオレット。高さ0.7m、重さ27.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_a31c887cb8.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
945,アノクサ,アノクサ,アノクサ,くさ,ゴースト,9,ころがりぐさポケモン,NA,0.6,0.6,ころがりぐさポケモン。くさ・ゴーストタイプ。初登場はスカーレット・バイオレット。高さ0.6m、重さ0.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6ae2ff1aa7.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
946,アノホラグサ,アノホラグサ,アノホラグサ,くさ,ゴースト,9,ころがりぐさポケモン,NA,1.2,6.0,ころがりぐさポケモン。くさ・ゴーストタイプ。初登場はスカーレット・バイオレット。高さ1.2m、重さ6.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f8e109e9ec.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
947,ノノクラゲ,ノノクラゲ,ノノクラゲ,じめん,くさ,9,きくらげポケモン,NA,0.9,33.0,きくらげポケモン。じめん・くさタイプ。初登場はスカーレット・バイオレット。高さ0.9m、重さ33.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_5131904371.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
948,リククラゲ,リククラゲ,リククラゲ,じめん,くさ,9,きくらげポケモン,NA,1.9,58.0,きくらげポケモン。じめん・くさタイプ。初登場はスカーレット・バイオレット。高さ1.9m、重さ58.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2c97e8ac5f.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
949,ガケガニ,ガケガニ,ガケガニ,いわ,NA,9,まちぶせポケモン,NA,1.3,79.0,まちぶせポケモン。いわタイプ。初登場はスカーレット・バイオレット。高さ1.3m、重さ79.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f5566090ae.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
950,カプサイジ,カプサイジ,カプサイジ,くさ,NA,9,ハバネロポケモン,NA,0.3,3.0,ハバネロポケモン。くさタイプ。初登場はスカーレット・バイオレット。高さ0.3m、重さ3.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_368145b124.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
951,スコヴィラン,スコヴィラン,スコヴィラン,くさ,ほのお,9,ハバネロポケモン,NA,0.9,15.0,ハバネロポケモン。くさ・ほのおタイプ。初登場はスカーレット・バイオレット。高さ0.9m、重さ15.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_a084215169.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1199,メガスコヴィラン,メガスコヴィラン,メガスコヴィラン,くさ,ほのお,9,ハバネロポケモン,NA,1.2,22.0,ハバネロポケモン。くさ・ほのおタイプ。初登場はスカーレット・バイオレット。高さ1.2m、重さ22.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_62138cec89.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
952,シガロコ,シガロコ,シガロコ,むし,NA,9,ころがしポケモン,NA,0.2,1.0,ころがしポケモン。むしタイプ。初登場はスカーレット・バイオレット。高さ0.2m、重さ1.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2983cf1c16.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
953,ベラカス,ベラカス,ベラカス,むし,エスパー,9,ころがしポケモン,NA,0.3,3.5,ころがしポケモン。むし・エスパータイプ。初登場はスカーレット・バイオレット。高さ0.3m、重さ3.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_614ebf678b.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
954,ヒラヒナ,ヒラヒナ,ヒラヒナ,エスパー,NA,9,フリルポケモン,NA,0.2,1.5,フリルポケモン。エスパータイプ。初登場はスカーレット・バイオレット。高さ0.2m、重さ1.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_fcd47d9c61.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
955,クエスパトラ,クエスパトラ,クエスパトラ,エスパー,NA,9,ダチョウポケモン,NA,1.9,90.0,ダチョウポケモン。エスパータイプ。初登場はスカーレット・バイオレット。高さ1.9m、重さ90.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f25d4973c5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
956,カヌチャン,カヌチャン,カヌチャン,フェアリー,はがね,9,かなうちポケモン,NA,0.4,8.9,かなうちポケモン。フェアリー・はがねタイプ。初登場はスカーレット・バイオレット。高さ0.4m、重さ8.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6d5a7c2492.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
957,ナカヌチャン,ナカヌチャン,ナカヌチャン,フェアリー,はがね,9,ハンマーポケモン,NA,0.7,59.1,ハンマーポケモン。フェアリー・はがねタイプ。初登場はスカーレット・バイオレット。高さ0.7m、重さ59.1kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_0ec0aeced8.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
958,デカヌチャン,デカヌチャン,デカヌチャン,フェアリー,はがね,9,ハンマーポケモン,NA,0.7,112.8,ハンマーポケモン。フェアリー・はがねタイプ。初登場はスカーレット・バイオレット。高さ0.7m、重さ112.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_1263e796ae.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
959,ウミディグダ,ウミディグダ,ウミディグダ,みず,NA,9,あなごポケモン,NA,1.2,1.8,あなごポケモン。みずタイプ。初登場はスカーレット・バイオレット。高さ1.2m、重さ1.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_893b12cff5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
960,ウミトリオ,ウミトリオ,ウミトリオ,みず,NA,9,あなごポケモン,NA,1.2,5.4,あなごポケモン。みずタイプ。初登場はスカーレット・バイオレット。高さ1.2m、重さ5.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8b5b093175.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
961,オトシドリ,オトシドリ,オトシドリ,ひこう,あく,9,おとしものポケモン,NA,1.5,42.9,おとしものポケモン。ひこう・あくタイプ。初登場はスカーレット・バイオレット。高さ1.5m、重さ42.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_936d47a884.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
962,ナミイルカ,ナミイルカ,ナミイルカ,みず,NA,9,イルカポケモン,NA,1.3,60.2,イルカポケモン。みずタイプ。初登場はスカーレット・バイオレット。高さ1.3m、重さ60.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_04215162f5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
963,イルカマン,イルカマン,イルカマン,みず,NA,9,イルカポケモン,NA,1.3,60.2,イルカポケモン。みずタイプ。初登場はスカーレット・バイオレット。高さ1.3m、重さ60.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_d1c0f4e8e5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
964,ブロロン,ブロロン,ブロロン,はがね,どく,9,たんきとうポケモン,NA,1.0,35.0,たんきとうポケモン。はがね・どくタイプ。初登場はスカーレット・バイオレット。高さ1.0m、重さ35.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_e8245e9d2a.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
965,ブロロローム,ブロロローム,ブロロローム,はがね,どく,9,たきとうポケモン,NA,1.8,120.0,たきとうポケモン。はがね・どくタイプ。初登場はスカーレット・バイオレット。高さ1.8m、重さ120.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_84dd05e04d.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
