id,original,surface,pronunciation,type,image,image_page,birth_year,death_year,nationality,field,achievement
838,ドミトリー・ソコロフ,ドミトリー・ソコロフ,ドミトリー・ソコロフ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0839.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1959年,,ロシア,材料物理,金属ガラス表面状態の微視的デバイス応用理論
838,ドミトリー・ソコロフ,ドミトリー,ドミトリー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0839.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1959年,,ロシア,材料物理,金属ガラス表面状態の微視的デバイス応用理論
839,アンドレイ・ノヴィコフ,ノヴィコフ,ノヴィコフ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0840.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1968年,,ロシア,材料物理,強磁性ポリマー複合材料の照射誘起構造相変化の発見
839,アンドレイ・ノヴィコフ,アンドレイ・ノヴィコフ,アンドレイ ノヴィコフ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0840.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1968年,,ロシア,材料物理,強磁性ポリマー複合材料の照射誘起構造相変化の発見
839,アンドレイ・ノヴィコフ,アンドレイ,アンドレイ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0840.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1968年,,ロシア,材料物理,強磁性ポリマー複合材料の照射誘起構造相変化の発見
840,アリーナ・コズロワ,コズロワ,コズロワ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0841.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1971年,,ロシア,材料物理,常圧多孔性MOFの熱伝導機構の解明
840,アリーナ・コズロワ,アリーナ・コズロワ,アリーナ コズロワ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0841.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1971年,,ロシア,材料物理,常圧多孔性MOFの熱伝導機構の解明
840,アリーナ・コズロワ,アリーナ,アリーナ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0841.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1971年,,ロシア,材料物理,常圧多孔性MOFの熱伝導機構の解明
841,孟 皓軒,孟,もう,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0842.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,中国,材料物理,異種積層ナノ材料間力学相互作用の量子論的解明
841,孟 皓軒,孟 皓軒,もうこうけん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0842.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,中国,材料物理,異種積層ナノ材料間力学相互作用の量子論的解明
841,孟 皓軒,皓軒,こうけん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0842.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,中国,材料物理,異種積層ナノ材料間力学相互作用の量子論的解明
842,姚 慈若,姚,やお,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0843.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,中国,材料物理,光応答性ナノ粒子集合体の動的構造転移の発見
842,姚 慈若,姚 慈若,やおじるお,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0843.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,中国,材料物理,光応答性ナノ粒子集合体の動的構造転移の発見
842,姚 慈若,慈若,じるお,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0843.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,中国,材料物理,光応答性ナノ粒子集合体の動的構造転移の発見
843,梁 亦凡,梁,りゃん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0844.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,中国,材料物理,耐熱機能性材料中イオン伝導経路の理論的解明
843,梁 亦凡,梁 亦凡,りゃんいーふぁん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0844.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,中国,材料物理,耐熱機能性材料中イオン伝導経路の理論的解明
843,梁 亦凡,亦凡,いーふぁん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0844.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1956年,,中国,材料物理,耐熱機能性材料中イオン伝導経路の理論的解明
844,ンコシ・レラト,ンコシ,ンコシ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0845.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1960年,,南アフリカ,材料物理,乾燥地域鉱物の異常熱膨張現象の発見と機構解析
844,ンコシ・レラト,ンコシ・レラト,ンコシ レラト,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0845.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1960年,,南アフリカ,材料物理,乾燥地域鉱物の異常熱膨張現象の発見と機構解析
844,ンコシ・レラト,レラト,レラト,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0845.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1960年,,南アフリカ,材料物理,乾燥地域鉱物の異常熱膨張現象の発見と機構解析
845,林 智蓉,林,りん,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0846.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,台湾,材料物理,多層グラフェン界面電子構造の非線形制御機構の発見
845,林 智蓉,林 智蓉,りんちよう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0846.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,台湾,材料物理,多層グラフェン界面電子構造の非線形制御機構の発見
845,林 智蓉,智蓉,ちよう,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0846.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1963年,,台湾,材料物理,多層グラフェン界面電子構造の非線形制御機構の発見
846,ケイレブ・マーサー,マーサー,マーサー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0847.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1968年,,米国,材料物理,動的荷電欠陥制御による新規強誘電二次元材料の提唱
846,ケイレブ・マーサー,ケイレブ・マーサー,ケイレブ マーサー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0847.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1968年,,米国,材料物理,動的荷電欠陥制御による新規強誘電二次元材料の提唱
846,ケイレブ・マーサー,ケイレブ,ケイレブ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0847.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1968年,,米国,材料物理,動的荷電欠陥制御による新規強誘電二次元材料の提唱
847,シヴァンシュ・デシュムク,デシュムク,デシュムク,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0848.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,インド,熱学・統計物理,多成分拡散系における非平衡長距離相関理論
847,シヴァンシュ・デシュムク,シヴァンシュ・デシュムク,シヴァンシュ デシュムク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0848.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,インド,熱学・統計物理,多成分拡散系における非平衡長距離相関理論
847,シヴァンシュ・デシュムク,シヴァンシュ,シヴァンシュ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0848.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,インド,熱学・統計物理,多成分拡散系における非平衡長距離相関理論
848,ヘンドリック・ヴォス,ヴォス,ヴォス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0849.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,オランダ,熱学・統計物理,非定常極限でのナノ構造体熱流動の統計的理論化
848,ヘンドリック・ヴォス,ヘンドリック・ヴォス,ヘンドリック・ヴォス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0849.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,オランダ,熱学・統計物理,非定常極限でのナノ構造体熱流動の統計的理論化
848,ヘンドリック・ヴォス,ヘンドリック,ヘンドリック,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0849.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1978年,,オランダ,熱学・統計物理,非定常極限でのナノ構造体熱流動の統計的理論化
849,クララ・メラー,メラー,メラー,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0850.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,ドイツ,熱学・統計物理,非ガウス熱拡散場のミクロ動力学的解析
849,クララ・メラー,クララ・メラー,クララ メラー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0850.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,ドイツ,熱学・統計物理,非ガウス熱拡散場のミクロ動力学的解析
849,クララ・メラー,クララ,クララ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0850.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1976年,,ドイツ,熱学・統計物理,非ガウス熱拡散場のミクロ動力学的解析
850,アンリ・ルモワーヌ,ルモワーヌ,ルモワーヌ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0851.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1962年,,フランス,熱学・統計物理,複雑ネットワーク熱輸送の統計物理的普遍則の提案
850,アンリ・ルモワーヌ,アンリ・ルモワーヌ,アンリ ルモワーヌ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0851.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,1962年,,フランス,熱学・統計物理,複雑ネットワーク熱輸送の統計物理的普遍則の提案
