id,original,surface,pronunciation,verified,rank,listing_units,strict_rows,regions,prefectures,description,wikidata,evidence_sources
8649,三海,三海,ミウミ,no,29170,1,1,1,1,,,jmnedict
8649,三海,三海,ミカイ,yes,29170,1,1,1,1,,,ndl|jmnedict
8657,三満田,三満田,ミマンダ,no,29170,1,1,1,1,,,jmnedict
8659,三滝,三滝,ミタキ,no,29170,1,1,1,1,,,jmnedict
8660,三潟,三潟,ミカタ,yes,29170,1,1,1,1,,,web_person
8660,三潟,三潟,ミガタ,no,29170,1,1,1,1,,,jmnedict
8670,三玉,三玉,ミタマ,yes,29170,1,1,1,1,,,ndl|jmnedict
8678,三田寺,三田寺,ミタテラ,no,29170,1,1,1,1,,,
8678,三田寺,三田寺,ミタデラ,yes,29170,1,1,1,1,,,ndl|jmnedict
8679,三田尻,三田尻,ミタジリ,no,29170,1,1,1,1,,,jmnedict
8688,三甲野,三甲野,ミカノ,yes,29170,1,1,1,1,,,ndl|jmnedict
8690,三畑,三畑,ミハタ,yes,29170,1,1,1,1,,,web_person|jmnedict
8706,三矢田,三矢田,ミヤタ,yes,29170,1,1,1,1,,,ndl
8710,三神山,三神山,ミカミヤマ,no,29170,1,1,1,1,,,
8716,三穂,三穂,ミホ,yes,29170,1,1,1,1,,,ndl|jmnedict
5644,三笘,三笘,ミトマ,yes,29170,1,1,1,1,,Q115203954,person_lists|ndl|jmnedict
8740,三続,三続,ミツグ,no,29170,1,1,1,1,,,jmnedict
8744,三縄,三縄,ミナワ,yes,29170,1,1,1,1,,,ndl|jmnedict
8747,三美,三美,サンミ,no,29170,1,1,1,1,,,jmnedict
8751,三脇,三脇,ミワキ,yes,29170,1,1,1,1,,,ndl|jmnedict
8769,三草,三草,ミクサ,no,29170,1,1,1,1,,,
8771,三荒,三荒,ミアラ,no,29170,1,1,1,1,,,
8778,三葛木,三葛木,ミクズキ,no,29170,1,1,1,1,,,jmnedict
8786,三裏,三裏,ミウラ,yes,29170,1,1,1,1,,,web_person
8808,三貫納,三貫納,サナガシ,no,29170,1,1,1,1,,,jmnedict
8808,三貫納,三貫納,ミヌキノ,no,29170,1,1,1,1,,,
8811,三賀森,三賀森,ミカモリ,yes,29170,1,1,1,1,,,web_person|jmnedict
8825,三輸,三輸,ミワ,yes,29170,1,1,1,1,,,web_person
8828,三迫,三迫,サンノハザマ,yes,29170,1,1,1,1,,,ndl|jmnedict
8828,三迫,三迫,ミサコ,yes,29170,1,1,1,1,,,web_person
8838,三邑,三邑,ミムラ,no,29170,1,1,1,1,,,jmnedict
8854,三野輪,三野輪,ミノワ,yes,29170,1,1,1,1,,,ndl|jmnedict
8868,三関,三関,ミセキ,yes,29170,1,1,1,1,,,ndl|jmnedict
8868,三関,三関,ミツセキ,yes,29170,1,1,1,1,,,web_person|jmnedict
8871,三隅田,三隅田,ミスミダ,no,29170,1,1,1,1,,,jmnedict
8873,三随,三随,サンズイ,no,29170,1,1,1,1,,,
8876,三須磨,三須磨,ミスマ,yes,29170,1,1,1,1,,,web_person
8881,三鳥川,三鳥川,ミドリカワ,yes,29170,1,1,1,1,,,web_person|jmnedict
8882,三鶴,三鶴,ミツル,no,29170,1,1,1,1,,,jmnedict
8884,三鹿,三鹿,サンカ,no,29170,1,1,1,1,,,jmnedict
8899,上ケ山,上ケ山,アゲヤマ,no,29170,1,1,1,1,,,jmnedict
8905,上ケ迫,上ケ迫,カミガサコ,yes,29170,1,1,1,1,,,web_person|jmnedict
8907,上ノ井,上ノ井,カミノイ,yes,29170,1,1,1,1,,,web_person|jmnedict
8917,上ノ川,上ノ川,ウエノカワ,no,29170,1,1,1,1,,,jmnedict
8917,上ノ川,上ノ川,カミノカワ,no,29170,1,1,1,1,,,jmnedict
8932,上ノ郷谷,上ノ郷谷,カミノゴウヤ,yes,29170,1,1,1,1,,,ndl|jmnedict
8938,上万,上万,カミマン,no,29170,1,1,1,1,,,
8938,上万,上万,カンマン,no,29170,1,1,1,1,,,
8939,上三,上三,ウエミ,yes,29170,1,1,1,1,,,web_person
8941,上三地,上三地,カミチ,no,29170,1,1,1,1,,,
8942,上三垣,上三垣,カミガキ,no,29170,1,1,1,1,,,
8942,上三垣,上三垣,カミミガキ,yes,29170,1,1,1,1,,,web_person|jmnedict
8946,上不,上不,ジョウフ,yes,29170,1,1,1,1,,,web_person|jmnedict
8949,上中前,上中前,ウエナカマエ,no,29170,1,1,1,1,,,
8952,上中居,上中居,ウエナカイ,yes,29170,1,1,1,1,,,web_person|jmnedict
8952,上中居,上中居,カミナカイ,no,29170,1,1,1,1,,,
8971,上之坊,上之坊,ウエノボウ,yes,29170,1,1,1,1,,,web_person|jmnedict
8978,上之浦,上之浦,カミノウラ,yes,29170,1,1,1,1,,,web_person
8981,上之脇,上之脇,カミノワキ,no,29170,1,1,1,1,,,
8985,上之門,上之門,ウエノカド,yes,29170,1,1,1,1,,,web_person
8985,上之門,上之門,カミノカド,yes,29170,1,1,1,1,,,web_person|jmnedict
9017,上佐,上佐,ウエサ,yes,29170,1,1,1,1,,,web_person|jmnedict
9017,上佐,上佐,ウワサ,yes,29170,1,1,1,1,,,web_person|jmnedict
9029,上入佐,上入佐,カミイリサ,yes,29170,1,1,1,1,,,web_person|jmnedict
9041,上冨居,上冨居,カミフゴ,no,29170,1,1,1,1,,,
9046,上刎,上刎,ウエハネ,yes,29170,1,1,1,1,,,web_person|jmnedict
9047,上別祖,上別祖,カミベッソ,no,29170,1,1,1,1,,,
9047,上別祖,上別祖,カミベツソ,no,29170,1,1,1,1,,,
9061,上勧,上勧,ジョウカン,no,29170,1,1,1,1,,,
9062,上化田,上化田,ジョウケダ,yes,29170,1,1,1,1,,,web_person|jmnedict
9069,上原子,上原子,ウエハラコ,no,29170,1,1,1,1,,,
9069,上原子,上原子,カミハラコ,yes,29170,1,1,1,1,,,web_person|jmnedict
9071,上参郷,上参郷,カミサンゴウ,yes,29170,1,1,1,1,,,ndl|jmnedict
9084,上吉原,上吉原,カミヨシハラ,yes,29170,1,1,1,1,,,ndl|jmnedict
9084,上吉原,上吉原,カミヨシワラ,no,29170,1,1,1,1,,,
9092,上味,上味,ウエミ,no,29170,1,1,1,1,,,
9092,上味,上味,ウワミ,no,29170,1,1,1,1,,,
9104,上國料,上國料,カミコクリョウ,yes,29170,1,1,1,1,,,web_person|jmnedict
9107,上土居,上土居,カミツチイ,no,29170,1,1,1,1,,,
9107,上土居,上土居,カミドイ,yes,29170,1,1,1,1,,,web_person|jmnedict
9112,上土谷,上土谷,ウエツチヤ,yes,29170,1,1,1,1,,,ndl|jmnedict
9130,上堅,上堅,ウエカタ,no,29170,1,1,1,1,,,jmnedict
9133,上塘,上塘,カミトモ,yes,29170,1,1,1,1,,,web_person|jmnedict
9137,上境田,上境田,カミサカイダ,no,29170,1,1,1,1,,,jmnedict
9144,上大,上大,ウエオ,yes,29170,1,1,1,1,,,web_person|jmnedict
9153,上大田,上大田,ウエオオタ,yes,29170,1,1,1,1,,,ndl|jmnedict
9153,上大田,上大田,カミオオタ,yes,29170,1,1,1,1,,,web_person|jmnedict
9186,上射場,上射場,カミイバ,no,29170,1,1,1,1,,,jmnedict
9188,上小園,上小園,カミコソノ,no,29170,1,1,1,1,,,
9188,上小園,上小園,カミコゾノ,yes,29170,1,1,1,1,,,web_person|jmnedict
9194,上小沢,上小沢,カミコザワ,yes,29170,1,1,1,1,,,ndl|jmnedict
9205,上尾田,上尾田,カミオタ,yes,29170,1,1,1,1,,,web_person
9226,上川名,上川名,カミカワナ,yes,29170,1,1,1,1,,,ndl|jmnedict
9267,上才,上才,ジョウサイ,yes,29170,1,1,1,1,,,web_person
9271,上拂,上拂,ウエハライ,yes,29170,1,1,1,1,,,ndl
9271,上拂,上拂,カミハライ,yes,29170,1,1,1,1,,,web_person|jmnedict
9301,上時,上時,ウエトキ,no,29170,1,1,1,1,,,jmnedict
9334,上枡,上枡,カミマス,yes,29170,1,1,1,1,,,web_person
9335,上柏,上柏,ウエガシ,yes,29170,1,1,1,1,,,web_person
9338,上柳田,上柳田,カミヤナギダ,no,29170,1,1,1,1,,,jmnedict
9342,上栄,上栄,カミザカエ,no,29170,1,1,1,1,,,
9343,上栄城,上栄城,ウエシロ,no,29170,1,1,1,1,,,jmnedict
9348,上桐原,上桐原,ウエキリハラ,no,29170,1,1,1,1,,,jmnedict
9349,上桝,上桝,ウエマス,yes,29170,1,1,1,1,,,ndl|jmnedict
9349,上桝,上桝,カミマス,yes,29170,1,1,1,1,,,web_person
9350,上桝谷,上桝谷,ウエマスヤ,no,29170,1,1,1,1,,,jmnedict
9358,上梶,上梶,ウエカジ,yes,29170,1,1,1,1,,,ndl
9358,上梶,上梶,カミカジ,no,29170,1,1,1,1,,,jmnedict
9362,上椋,上椋,カミムク,yes,29170,1,1,1,1,,,web_person
9365,上楽,上楽,ジョウラク,yes,29170,1,1,1,1,,,ndl|jmnedict
9372,上次,上次,ウエツグ,yes,29170,1,1,1,1,,,web_person
9388,上江川,上江川,カミエガワ,yes,29170,1,1,1,1,,,web_person|jmnedict
9397,上沖,上沖,ウエオキ,no,29170,1,1,1,1,,,
9397,上沖,上沖,カミオキ,yes,29170,1,1,1,1,,,ndl|jmnedict
9415,上津留,上津留,カミツル,no,29170,1,1,1,1,,,
9449,上濱,上濱,ウエハマ,yes,29170,1,1,1,1,,,ndl|jmnedict
9450,上瀉口,上瀉口,カミガタクチ,yes,29170,1,1,1,1,,,ndl|jmnedict
9459,上片,上片,ウエカタ,yes,29170,1,1,1,1,,,web_person|jmnedict
9459,上片,上片,カミガタ,no,29170,1,1,1,1,,,
9461,上片野,上片野,カミカタノ,yes,29170,1,1,1,1,,,web_person|jmnedict
9462,上牟田,上牟田,カミムタ,yes,29170,1,1,1,1,,,web_person|jmnedict
9470,上甫木,上甫木,カミホギ,yes,29170,1,1,1,1,,,ndl|jmnedict
9470,上甫木,上甫木,カミホノキ,no,29170,1,1,1,1,,,
9489,上當,上當,ウエアタリ,yes,29170,1,1,1,1,,,web_person
5663,上祐,上祐,ジョウユウ,yes,29170,1,1,1,1,,Q112035352,ndl|jmnedict
9526,上種,上種,カミタネ,yes,29170,1,1,1,1,,,ndl|jmnedict
9529,上穂,上穂,ウエホ,no,29170,1,1,1,1,,,
9529,上穂,上穂,カミホ,no,29170,1,1,1,1,,,jmnedict
9539,上笹山,上笹山,カミササヤマ,no,29170,1,1,1,1,,,
9546,上簗,上簗,カミヤナ,yes,29170,1,1,1,1,,,web_person|jmnedict
9549,上籠,上籠,ウエゴモリ,yes,29170,1,1,1,1,,,ndl|jmnedict
9549,上籠,上籠,ウワゴモリ,yes,29170,1,1,1,1,,,web_person
9566,上美谷,上美谷,カミヤ,yes,29170,1,1,1,1,,,ndl|jmnedict
9579,上舛,上舛,カミマス,no,29170,1,1,1,1,,,
9589,上茶,上茶,ジョウチャ,yes,29170,1,1,1,1,,,web_person|jmnedict
9590,上茶谷,上茶谷,カミチャタニ,yes,29170,1,1,1,1,,,person_lists|jmnedict
9590,上茶谷,上茶谷,ウエチャタニ,no,29170,1,1,1,1,,,
9591,上草,上草,ウエクサ,yes,29170,1,1,1,1,,,web_person|jmnedict
9591,上草,上草,カミクサ,yes,29170,1,1,1,1,,,ndl
9593,上荒,上荒,ウエアラ,no,29170,1,1,1,1,,,
9593,上荒,上荒,カミアラ,yes,29170,1,1,1,1,,,web_person|jmnedict
9595,上荷田,上荷田,ウエニダ,no,29170,1,1,1,1,,,
9600,上萬,上萬,カミマン,yes,29170,1,1,1,1,,,web_person|jmnedict
9600,上萬,上萬,ジョウマン,yes,29170,1,1,1,1,,,web_person
9601,上落,上落,ウエオチ,yes,29170,1,1,1,1,,,web_person
9602,上葛,上葛,ウエクズ,yes,29170,1,1,1,1,,,ndl|jmnedict
9602,上葛,上葛,カミクズ,yes,29170,1,1,1,1,,,web_person
9608,上薄,上薄,カミスキ,yes,29170,1,1,1,1,,,web_person|jmnedict
9620,上西窪,上西窪,カミニシクボ,no,29170,1,1,1,1,,,jmnedict
9625,上諏訪,上諏訪,カミスワ,no,29170,1,1,1,1,,,jmnedict
9629,上谷地,上谷地,カミヤチ,no,29170,1,1,1,1,,,jmnedict
9631,上谷田,上谷田,ウエタニダ,no,29170,1,1,1,1,,,jmnedict
9631,上谷田,上谷田,カミタニダ,yes,29170,1,1,1,1,,,web_person
9637,上賀,上賀,ウエガ,no,29170,1,1,1,1,,,jmnedict
9637,上賀,上賀,ソラガ,no,29170,1,1,1,1,,,
9645,上込,上込,カミゴミ,yes,29170,1,1,1,1,,,web_person
9658,上邑,上邑,ウエムラ,yes,29170,1,1,1,1,,,web_person|jmnedict
9658,上邑,上邑,カミムラ,yes,29170,1,1,1,1,,,ndl|jmnedict
9665,上醉尾,上醉尾,カミエノオ,yes,29170,1,1,1,1,,,web_person|jmnedict
9672,上野城,上野城,コウノシロ,yes,29170,1,1,1,1,,,web_person|jmnedict
9674,上野尻,上野尻,ウエノジリ,yes,29170,1,1,1,1,,,web_person|jmnedict
9675,上野島,上野島,カミノシマ,no,29170,1,1,1,1,,,
9690,上鈴木,上鈴木,カミスズキ,yes,29170,1,1,1,1,,,ndl|jmnedict
9691,上鉄穴,上鉄穴,ウエガンナ,no,29170,1,1,1,1,,,
9691,上鉄穴,上鉄穴,カミカンナ,yes,29170,1,1,1,1,,,web_person|jmnedict
9694,上銘,上銘,ジョウメイ,yes,29170,1,1,1,1,,,ndl|jmnedict
9704,上長野,上長野,カミナガノ,no,29170,1,1,1,1,,,jmnedict
9712,上陰,上陰,カミカゲ,no,29170,1,1,1,1,,,jmnedict
9718,上霞,上霞,ウエガスミ,yes,29170,1,1,1,1,,,web_person
9722,上須田,上須田,カミスダ,yes,29170,1,1,1,1,,,web_person|jmnedict
9726,上願,上願,ジョウガン,yes,29170,1,1,1,1,,,ndl
9734,上馬場,上馬場,ウエババ,yes,29170,1,1,1,1,,,web_person|jmnedict
9734,上馬場,上馬場,カミババ,no,29170,1,1,1,1,,,
9738,上駄,上駄,ウエダ,yes,29170,1,1,1,1,,,web_person|jmnedict
9747,上高牧,上高牧,カミタカマキ,no,29170,1,1,1,1,,,jmnedict
9759,下り藤,下り藤,サガリフジ,yes,29170,1,1,1,1,,,web_person|jmnedict
9765,下ノ原,下ノ原,シモノハラ,yes,29170,1,1,1,1,,,web_person|jmnedict
9773,下ノ薗,下ノ薗,シモノソノ,yes,29170,1,1,1,1,,,web_person|jmnedict
9779,下一ノ宮,下一ノ宮,シモイチノミヤ,no,29170,1,1,1,1,,,jmnedict
9787,下中村,下中村,シモナカムラ,yes,29170,1,1,1,1,,,web_person|jmnedict
9790,下串,下串,シモクシ,no,29170,1,1,1,1,,,
9790,下串,下串,シモグシ,yes,29170,1,1,1,1,,,web_person|jmnedict
9807,下之門,下之門,シモノカド,yes,29170,1,1,1,1,,,web_person|jmnedict
9811,下井戸,下井戸,シモイド,yes,29170,1,1,1,1,,,web_person|jmnedict
9817,下仁,下仁,シモニ,no,29170,1,1,1,1,,,
9827,下仲谷,下仲谷,シモナカタニ,no,29170,1,1,1,1,,,
9829,下伊豆,下伊豆,シモイズ,yes,29170,1,1,1,1,,,web_person|jmnedict
9836,下佐古,下佐古,シモサコ,no,29170,1,1,1,1,,,jmnedict
9848,下光,下光,シタミツ,no,29170,1,1,1,1,,,
9848,下光,下光,シモミツ,yes,29170,1,1,1,1,,,ndl|jmnedict
9850,下入佐,下入佐,シモイリサ,yes,29170,1,1,1,1,,,web_person|jmnedict
9852,下八尻,下八尻,シモハチジリ,yes,29170,1,1,1,1,,,web_person
9852,下八尻,下八尻,シモヤジリ,yes,29170,1,1,1,1,,,web_person|jmnedict
9853,下八川,下八川,シモヤカワ,yes,29170,1,1,1,1,,,web_person|jmnedict
9854,下八重,下八重,シモハエ,yes,29170,1,1,1,1,,,web_person|jmnedict
9854,下八重,下八重,シモヤエ,yes,29170,1,1,1,1,,,web_person|jmnedict
9864,下出谷,下出谷,シモデヤ,yes,29170,1,1,1,1,,,web_person|jmnedict
9866,下切,下切,シモギリ,no,29170,1,1,1,1,,,
9873,下前園,下前園,シモマエゾノ,no,29170,1,1,1,1,,,jmnedict
9893,下古立,下古立,シモコダチ,no,29170,1,1,1,1,,,
9893,下古立,下古立,シモフルタチ,no,29170,1,1,1,1,,,jmnedict
9903,下唐湊,下唐湊,シモトソ,yes,29170,1,1,1,1,,,web_person|jmnedict
9905,下四日市,下四日市,シモヨッカイチ,no,29170,1,1,1,1,,,
9906,下団,下団,シモダン,no,29170,1,1,1,1,,,jmnedict
9913,下地頭所,下地頭所,シモジトウショ,no,29170,1,1,1,1,,,jmnedict
9928,下堂前,下堂前,シモドウマエ,yes,29170,1,1,1,1,,,web_person|jmnedict
9929,下堂園,下堂園,シモドウゾノ,yes,29170,1,1,1,1,,,ndl|jmnedict
9937,下境,下境,シモサカイ,yes,29170,1,1,1,1,,,ndl|jmnedict
9946,下大前,下大前,シモオオマエ,yes,29170,1,1,1,1,,,web_person|jmnedict
9951,下大工,下大工,シモダイク,no,29170,1,2,1,1,,,jmnedict
9970,下安,下安,シモヤス,yes,29170,1,1,1,1,,,web_person|jmnedict
9975,下宮園,下宮園,シモミヤゾノ,no,29170,1,1,1,1,,,jmnedict
9983,下寺,下寺,シモデラ,yes,29170,1,1,1,1,,,web_person|jmnedict
9986,下小園,下小園,シモコゾノ,yes,29170,1,1,1,1,,,web_person|jmnedict
9997,下尻,下尻,シモジリ,no,29170,1,1,1,1,,,jmnedict
9999,下居,下居,オリイ,no,29170,1,1,1,1,,,
9999,下居,下居,シモイ,yes,29170,1,1,1,1,,,web_person|jmnedict
10006,下山野,下山野,シモヤマノ,no,29170,1,1,1,1,,,
10008,下岩,下岩,サゲイワ,yes,29170,1,1,1,1,,,web_person
10008,下岩,下岩,シモイワ,yes,29170,1,1,1,1,,,web_person|jmnedict
10010,下峠,下峠,シモタオ,yes,29170,1,1,1,1,,,web_person
10010,下峠,下峠,シモトウゲ,no,29170,1,1,1,1,,,jmnedict
10026,下川部,下川部,シモカワベ,yes,29170,1,1,1,1,,,ndl|jmnedict
10027,下工垣,下工垣,シモクガキ,yes,29170,1,1,1,1,,,web_person|jmnedict
10036,下平熊,下平熊,シモヒラクマ,no,29170,1,1,1,1,,,
10039,下広,下広,シモヒロ,no,29170,1,1,1,1,,,jmnedict
10049,下御領,下御領,シモゴリョウ,yes,29170,1,1,1,1,,,web_person|jmnedict
10058,下房,下房,シモフサ,yes,29170,1,1,1,1,,,ndl|jmnedict
10060,下所,下所,ゲショ,yes,29170,1,1,1,1,,,ndl|jmnedict
10060,下所,下所,シモンジョ,no,29170,1,1,1,1,,,
2934,下斗米,下斗米,シモトメ,yes,29170,1,1,1,1,,Q110257378,web_person|jmnedict
10082,下星崎,下星崎,シモホシザキ,no,29170,1,1,1,1,,,
10085,下曽小川,下曽小川,シモソオガワ,no,29170,1,1,1,1,,,
10097,下木場,下木場,シモコバ,no,29170,1,1,1,1,,,
10099,下木崎,下木崎,シモキサキ,no,29170,1,1,1,1,,,
10106,下杉,下杉,シモスギ,yes,29170,1,1,1,1,,,ndl|jmnedict
10111,下松八重,下松八重,シモマツバエ,no,29170,1,1,1,1,,,jmnedict
10128,下桝,下桝,シモマス,no,29170,1,1,1,1,,,jmnedict
10138,下楠薗,下楠薗,シモクスゾノ,no,29170,1,1,1,1,,,jmnedict
10149,下殿,下殿,シモドノ,no,29170,1,1,1,1,,,jmnedict
10150,下毛,下毛,シモゲ,no,29170,1,1,1,1,,,jmnedict
10154,下水木,下水木,シモミズキ,yes,29170,1,1,1,1,,,ndl|jmnedict
10216,下濃,下濃,シモノ,yes,29170,1,1,1,1,,,web_person|jmnedict
5674,下濱,下濱,シモハマ,yes,29170,1,1,1,1,,Q132135000,ndl|wikidata_person|jmnedict
10218,下瀬川,下瀬川,シモセガワ,yes,29170,1,1,1,1,,,ndl|jmnedict
10228,下狩谷,下狩谷,シモカリヤ,no,29170,1,1,1,1,,,jmnedict
10237,下田和,下田和,シモタワ,no,29170,1,1,1,1,,,
10237,下田和,下田和,シモダワ,no,29170,1,1,1,1,,,
10248,下畝,下畝,シモセ,no,29170,1,1,1,1,,,jmnedict
10249,下畝地,下畝地,シモセチ,yes,29170,1,1,1,1,,,web_person|jmnedict
10265,下石川,下石川,シモイシカワ,no,29170,1,1,1,1,,,jmnedict
10271,下砥,下砥,シモト,no,29170,1,1,1,1,,,
10279,下程,下程,シタホド,yes,29170,1,1,1,1,,,ndl|jmnedict
10284,下窄,下窄,シモサコ,yes,29170,1,1,1,1,,,web_person|jmnedict
10287,下章,下章,シモツタ,no,29170,1,1,1,1,,,jmnedict
10299,下糀,下糀,シモコウジ,no,29170,1,1,1,1,,,jmnedict
10307,下羅,下羅,シモラ,no,29170,1,1,1,1,,,jmnedict
10312,下脇田,下脇田,シモワキダ,no,29170,1,1,1,1,,,
10326,下茅,下茅,シモカヤ,yes,29170,1,1,1,1,,,ndl
10334,下荒神,下荒神,シモコウジン,no,29170,1,1,1,1,,,jmnedict
10343,下蔭,下蔭,シモカゲ,no,29170,1,1,1,1,,,jmnedict
10350,下裏,下裏,シモウラ,no,29170,1,1,1,1,,,jmnedict
10376,下辺,下辺,シモベ,no,29170,1,1,1,1,,,jmnedict
10380,下迫田,下迫田,シモサコダ,yes,29170,1,1,1,1,,,web_person|jmnedict
10385,下遠野,下遠野,シモトウノ,yes,29170,1,1,1,1,,,web_person|jmnedict
10385,下遠野,下遠野,シモトオノ,yes,29170,1,1,1,1,,,ndl|jmnedict
10391,下酉,下酉,シモトリ,yes,29170,1,1,1,1,,,ndl|jmnedict
10396,下采,下采,シタウネ,no,29170,1,1,1,1,,,
10401,下野川,下野川,シモノカワ,no,29170,1,1,1,1,,,jmnedict
10402,下野平,下野平,シモノヒラ,no,29170,1,1,1,1,,,
10406,下野江,下野江,シモノエ,no,29170,1,1,1,1,,,jmnedict
10420,下鍛治,下鍛治,シモカジ,no,29170,1,1,1,1,,,jmnedict
10426,下長根,下長根,シモナガネ,yes,29170,1,1,1,1,,,ndl|jmnedict
10435,下陣,下陣,シモジン,no,29170,1,1,1,1,,,jmnedict
10436,下陳,下陳,シモジン,no,29170,1,1,1,1,,,jmnedict
10442,下霜,下霜,シタシモ,no,29170,1,1,1,1,,,jmnedict
10445,下須崎,下須崎,シモスザキ,yes,29170,1,1,1,1,,,person_lists|jmnedict
10445,下須崎,下須崎,シモスサキ,no,29170,1,1,1,1,,,
10466,下高谷,下高谷,シモタカタニ,no,29170,1,1,1,1,,,
10472,下麦,下麦,シモムギ,no,29170,1,1,1,1,,,jmnedict
10490,不働,不働,フドウ,no,29170,1,1,1,1,,,
10499,不動田,不動田,フドウタ,yes,29170,1,1,1,1,,,ndl|jmnedict
10499,不動田,不動田,フドウダ,no,29170,1,1,1,1,,,
10510,不木,不木,フギ,no,29170,1,1,1,1,,,
10513,不死川,不死川,シナズガワ,yes,29170,1,1,1,1,,,ndl|jmnedict
10520,不破勝,不破勝,フエトウ,yes,29170,1,1,1,1,,,ndl|jmnedict
10527,不聞,不聞,フモン,no,29170,1,1,1,1,,,jmnedict
10532,不野,不野,フノ,no,29170,1,1,1,1,,,jmnedict
10535,与三川,与三川,ヨソカワ,no,29170,1,1,1,1,,,jmnedict
10540,与下,与下,ヨゲ,no,29170,1,1,1,1,,,
10542,与世山,与世山,ヨセヤマ,yes,29170,1,1,1,1,,,ndl|jmnedict
10558,与十田,与十田,ヨソダ,no,29170,1,1,1,1,,,jmnedict
10560,与口,与口,ヨグチ,yes,29170,1,1,1,1,,,ndl|jmnedict
10561,与古光,与古光,ヨコミツ,no,29170,1,1,1,1,,,jmnedict
10565,与名城,与名城,ヨナシロ,no,29170,1,1,1,1,,,jmnedict
10573,与喜多,与喜多,ヨギタ,no,29170,1,1,1,1,,,
10575,与国,与国,ヨクニ,yes,29170,1,1,1,1,,,person_lists|ndl|jmnedict
10581,与宗,与宗,ヨソウ,no,29170,1,1,1,1,,,
10582,与小田,与小田,ヨコタ,no,29170,1,1,1,1,,,jmnedict
10582,与小田,与小田,ヨコダ,no,29170,1,1,1,1,,,
10584,与崎,与崎,ヨザキ,no,29170,1,1,1,1,,,jmnedict
10587,与川,与川,ヨカワ,no,29170,1,1,1,1,,,jmnedict
10589,与市園,与市園,ヨイチゾノ,no,29170,1,1,1,1,,,
10589,与市園,与市園,ヨシゾノ,no,29170,1,1,1,1,,,
10591,与後,与後,ヨゴ,no,29170,1,1,1,1,,,jmnedict
10592,与志平,与志平,ヨシヒラ,no,29170,1,1,1,1,,,
10611,与浦,与浦,ヨウラ,no,29170,1,1,1,1,,,
4423,与良,与良,ヨラ,yes,29170,1,1,1,1,,Q108779956,ndl|jmnedict
10632,与賀田,与賀田,ヨガタ,yes,29170,1,1,1,1,,,web_person|jmnedict
10637,与那元,与那元,ヨナモト,no,29170,1,1,1,1,,,jmnedict
10662,丑嶋,丑嶋,ウシジマ,no,29170,1,1,1,1,,,
10670,丑田,丑田,ウシダ,yes,29170,1,1,1,1,,,ndl|jmnedict
10700,世佐木,世佐木,セサキ,no,29170,1,1,1,1,,,jmnedict
10701,世俵,世俵,ヨダワラ,yes,29170,1,1,1,1,,,web_person|jmnedict
10706,世取山,世取山,セトリヤマ,no,29170,1,1,1,1,,,jmnedict
10706,世取山,世取山,ヨトリヤマ,yes,29170,1,1,1,1,,,ndl|jmnedict
10711,世嘉良,世嘉良,セカリョウ,no,29170,1,1,1,1,,,
10711,世嘉良,世嘉良,ヨカリョウ,no,29170,1,1,1,1,,,jmnedict
10721,世尾,世尾,セオ,yes,29170,1,1,1,1,,,ndl|jmnedict
10729,世木沢,世木沢,セキザワ,no,29170,1,1,1,1,,,jmnedict
10731,世木田,世木田,セキタ,no,29170,1,1,1,1,,,jmnedict
10731,世木田,世木田,セキダ,yes,29170,1,1,1,1,,,ndl|jmnedict
10741,世河,世河,セガワ,no,29170,1,1,1,1,,,
10746,世渡,世渡,セト,no,29170,1,1,1,1,,,jmnedict
10753,世直,世直,セジキ,no,29170,1,1,1,1,,,jmnedict
10756,世羅田,世羅田,セラタ,no,29170,1,1,1,1,,,
10756,世羅田,世羅田,セラダ,no,29170,1,1,1,1,,,jmnedict
10760,世賀,世賀,セガ,no,29170,1,1,1,1,,,jmnedict
5685,丘山,丘山,オカヤマ,yes,29170,1,1,1,1,,Q113026150,ndl|jmnedict
10771,丘村,丘村,オカムラ,yes,29170,1,1,1,1,,,ndl|jmnedict
10780,両倉,両倉,リョウクラ,no,29170,1,1,1,1,,,jmnedict
10790,両木,両木,リョウキ,yes,29170,1,1,1,1,,,web_person|jmnedict
10796,両津,両津,リョウツ,no,29170,1,1,1,1,,,jmnedict
10799,両瀬,両瀬,リョウセ,yes,29170,1,1,1,1,,,ndl|jmnedict
10802,両粂,両粂,リョウクメ,no,29170,1,1,1,1,,,jmnedict
10807,両金,両金,リョウガネ,no,29170,1,1,1,1,,,
10807,両金,両金,リョウキン,no,29170,1,1,1,1,,,jmnedict
10808,両門,両門,リョウモン,no,29170,1,1,1,1,,,jmnedict
10812,並原,並原,ナミハラ,no,29170,1,1,1,1,,,jmnedict
10814,並家,並家,ナミヤ,no,29170,1,1,1,1,,,
10821,並本,並本,ナミモト,no,29170,1,1,1,1,,,jmnedict
10830,並羅,並羅,ナミラ,no,29170,1,1,1,1,,,jmnedict
10837,中ノ内,中ノ内,ナカノウチ,no,29170,1,1,1,1,,,jmnedict
10851,中ノ端,中ノ端,ナカノハタ,no,29170,1,1,1,1,,,jmnedict
10855,中万,中万,チュウマン,yes,29170,1,1,1,1,,,ndl|jmnedict
10855,中万,中万,ナカマン,no,29170,1,1,1,1,,,
10858,中上川,中上川,ナカミガワ,yes,29170,1,1,1,1,,,ndl|jmnedict
