id,name,class,vertebrate,order,family,description,wikidata,scientific_name,aphia_id,jodc_code,image,image_page,image_group
3171,モンダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でモンダルマガレイと呼ばれる。,Q2430716,Bothus mancus,219796,92034103060200,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flounder_1.jpg/960px-Flounder_1.jpg,https://commons.wikimedia.org/wiki/File:Flounder%201.jpg,魚類
3172,トゲダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でトゲダルマガレイと呼ばれる。,Q2379600,Bothus pantherinus,219795,92034103060300,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Bothidae_-_Bothus_pantherinus.jpg/960px-Bothidae_-_Bothus_pantherinus.jpg,https://commons.wikimedia.org/wiki/File:Bothidae%20-%20Bothus%20pantherinus.jpg,魚類
3173,セイテンビラメ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でセイテンビラメと呼ばれる。,Q1044872,Asterorhombus intermedius,219792,92034103070100,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Asterorhombus_intermedius_(Intermediate_flounder)%2C_Timor-Leste_-_20061130.jpg/960px-Asterorhombus_intermedius_(Intermediate_flounder)%2C_Timor-Leste_-_20061130.jpg,https://commons.wikimedia.org/wiki/File:Asterorhombus%20intermedius%20(Intermediate%20flounder)%2C%20Timor-Leste%20-%2020061130.jpg,魚類
3174,イイジマダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でイイジマダルマガレイと呼ばれる。,Q2552953,Psettina iijimae,278139,92034103080100,,,魚類
3175,ソコダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でソコダルマガレイと呼ばれる。,Q2264342,Psettina gigantea,278137,92034103080200,,,魚類
3176,トサダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でトサダルマガレイと呼ばれる。,Q2111519,Psettina tosana,278143,92034103080300,,,魚類
3177,ナガダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でナガダルマガレイと呼ばれる。,Q1044811,Arnoglossus tenuis,274179,92034103090100,,,魚類
3178,ナンヨウダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でナンヨウダルマガレイと呼ばれる。,Q1045196,Arnoglossus polyspilus,274174,92034103090200,,,魚類
3179,ニホンダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でニホンダルマガレイと呼ばれる。,Q1044958,Arnoglossus japonicus,274166,92034103090300,,,魚類
3180,ハナトゴダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でハナトゴダルマガレイと呼ばれる。,Q3048581,Arnoglossus oxyrhynchus,274173,92034103090400,,,魚類
3181,ヒナダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でヒナダルマガレイと呼ばれる。,,Japonolaeops gracilis,1803662,92034103100100,,,魚類
3182,ヤリガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でヤリガレイと呼ばれる。,Q1857256,Laeops kitaharae,278070,92034103110100,,,魚類
3183,ホシヤリガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でホシヤリガレイと呼ばれる。,Q2280666,Laeops nigromaculatus,219809,92034103110200,,,魚類
3184,セムシダルマガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でセムシダルマガレイと呼ばれる。,Q290624,Neolaeops microphthalmus,219810,92034103120100,,,魚類
3185,ワニガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でワニガレイと呼ばれる。,Q290612,Kamoharaia megastoma,281207,92034103130100,https://upload.wikimedia.org/wikipedia/commons/8/83/Kameg_u1.jpg,https://commons.wikimedia.org/wiki/File:Kameg%20u1.jpg,魚類
3186,ザラガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でザラガレイと呼ばれる。,Q2737787,Chascanopsetta lugubris,219797,92034103140100,https://upload.wikimedia.org/wikipedia/commons/2/22/Chascanopsetta_lugubris.jpg,https://commons.wikimedia.org/wiki/File:Chascanopsetta%20lugubris.jpg,魚類
3187,ウケグチザラガレイ,魚類,脊椎動物,カレイ目,ダルマガレイ科,ダルマガレイ科に分類され海域にも生息する魚でウケグチザラガレイと呼ばれる。,Q2381981,Chascanopsetta prognatha,278152,92034103140300,,,魚類
3188,アブラガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でアブラガレイと呼ばれる。,Q2397891,Atheresthes evermanni,279791,92034104010100,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Atheresthes_evermanni_1.JPG/960px-Atheresthes_evermanni_1.JPG,https://commons.wikimedia.org/wiki/File:Atheresthes%20evermanni%201.JPG,魚類
3189,オヒヨウ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でオヒヨウと呼ばれる。,Q1819782,Hippoglossus stenolepis,274290,92034104030100,,,魚類
3190,アカガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でアカガレイと呼ばれる。,Q1046199,Hippoglossoides dubius,274288,92034104040100,,,魚類
3191,ウマガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でウマガレイと呼ばれる。,Q3135992,Hippoglossoides elassodon,274289,92034104040200,,,魚類
3192,ドロガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でドロガレイと呼ばれる。,Q2653354,Hippoglossoides robustus,254561,92034104040300,https://upload.wikimedia.org/wikipedia/commons/d/d0/BeringFlounder-K-Mecklenburg.jpg,https://commons.wikimedia.org/wiki/File:BeringFlounder-K-Mecklenburg.jpg,魚類
3193,ウロコメガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でウロコメガレイと呼ばれる。,Q1097177,Acanthopsetta nadeshnyi,279481,92034104050100,,,魚類
3194,ソウハチ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でソウハチと呼ばれる。,Q2978778,Cleisthenes pinetorum,280211,92034104060100,,,魚類
3195,シユムシユガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でシユムシユガレイと呼ばれる。,Q2594518,Lepidopsetta bilineata,281305,92034104100100,,,魚類
3196,アサバガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でアサバガレイと呼ばれる。,Q2087570,Lepidopsetta mochigarei,281306,92034104100200,,,魚類
3197,スナガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でスナガレイと呼ばれる。,Q116178975,Myzopsetta punctatissima,1605262,92034104110200,,,魚類
3198,ハナガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でハナガレイと呼ばれる。,Q107331388,Myzopsetta proboscidea,319505,92034104110300,,,魚類
3199,マガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でマガレイと呼ばれる。,Q2708192,Pseudopleuronectes herzensteini,275357,92034104110400,,,魚類
3200,クロガシラガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でクロガシラガレイと呼ばれる。,Q2119375,Pseudopleuronectes schrenki,275359,92034104110500,,,魚類
3201,ツノガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でツノガレイと呼ばれる。,Q2183677,Pleuronectes quadrituberculatus,254564,92034104130100,,,魚類
3202,トウガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でトウガレイと呼ばれる。,Q2494244,Liopsetta pinnifasciata,275845,92034104140200,,,魚類
3203,サメガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でサメガレイと呼ばれる。,Q615444,Clidoderma asperrimum,280216,92034104170100,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Clidoderma_asperrimum.jpg/960px-Clidoderma_asperrimum.jpg,https://commons.wikimedia.org/wiki/File:Clidoderma%20asperrimum.jpg,魚類
3204,ヤナギムシガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でヤナギムシガレイと呼ばれる。,Q116178677,Glyptocephalus kitaharae,1605268,92034104180100,,,魚類
3205,ヒレグロ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でヒレグロと呼ばれる。,Q1991168,Glyptocephalus stelleri,274286,92034104190100,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Glyptocephalus_stelleri_%D1%8E%D0%B6%D0%BD%D1%8B%D1%85_%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D1%85_%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BE%D0%B2_%D1%81%D0%BB%D0%B5%D0%BF%D0%B0%D1%8F_%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0.JPG/960px-Glyptocephalus_stelleri_%D1%8E%D0%B6%D0%BD%D1%8B%D1%85_%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D1%85_%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BE%D0%B2_%D1%81%D0%BB%D0%B5%D0%BF%D0%B0%D1%8F_%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0.JPG,https://commons.wikimedia.org/wiki/File:Glyptocephalus%20stelleri%20%D1%8E%D0%B6%D0%BD%D1%8B%D1%85%20%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D1%85%20%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BE%D0%B2%20%D1%81%D0%BB%D0%B5%D0%BF%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0.JPG,魚類
3206,ババガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でババガレイと呼ばれる。,Q740588,Microstomus achne,274293,92034104200100,https://upload.wikimedia.org/wikipedia/commons/9/91/Microstomus_achne_%D1%8E%D0%B6%D0%BD%D1%8B%D1%85_%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D1%85_%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BE%D0%B2.JPG,https://commons.wikimedia.org/wiki/File:Microstomus%20achne%20%D1%8E%D0%B6%D0%BD%D1%8B%D1%85%20%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D1%85%20%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BE%D0%B2.JPG,魚類
3207,シモフリガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でシモフリガレイと呼ばれる。,Q106427690,Microstomus bathybius,305684,92034104210100,,,魚類
3208,カワラガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でカワラガレイと呼ばれる。,Q1826479,Poecilopsetta plinthus,275856,92034104220100,,,魚類
3209,ベロガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でベロガレイと呼ばれる。,Q3207972,Plagiopsetta glossa,282266,92034104230100,,,魚類
3210,ツキノワガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でツキノワガレイと呼ばれる。,Q1963935,Samariscus japonicus,279137,92034104240100,,,魚類
3211,ツマリツキノワガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でツマリツキノワガレイと呼ばれる。,Q2254151,Samariscus latus,279138,92034104240200,,,魚類
3212,コツキノワガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でコツキノワガレイと呼ばれる。,Q2376282,Samariscus xenicus,279144,92034104240300,,,魚類
3213,ハタタテガレイ,魚類,脊椎動物,カレイ目,カレイ科,カレイ科に分類され海域にも生息する魚でハタタテガレイと呼ばれる。,Q2551633,Samaris cristatus,219818,92034104250100,https://upload.wikimedia.org/wikipedia/commons/8/8e/Samaris_cristatus.jpg,https://commons.wikimedia.org/wiki/File:Samaris%20cristatus.jpg,魚類
3214,モンツキウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でモンツキウシノシタと呼ばれる。,Q1044985,Heteromycteris matsubarai,278104,92034105010200,,,魚類
3215,ガラスウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でガラスウシノシタと呼ばれる。,Q2681642,Liachirus melanospilos,281348,92034105020100,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Sole_(Liachirus_melanospilos)_(6070000998).jpg/960px-Sole_(Liachirus_melanospilos)_(6070000998).jpg,https://commons.wikimedia.org/wiki/File:Sole%20(Liachirus%20melanospilos)%20(6070000998).jpg,魚類
3216,オトメウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でオトメウシノシタと呼ばれる。,Q2625030,Aseraggodes xenicus,398698,92034105030100,,,魚類
3217,トビササウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でトビササウシノシタと呼ばれる。,Q1047723,Aseraggodes kobensis,279726,92034105040100,,,魚類
3218,モヨウウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でモヨウウシノシタと呼ばれる。,Q1044863,Aseraggodes kaianus,279724,92034105040200,,,魚類
3219,ミナミウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でミナミウシノシタと呼ばれる。,Q1045447,Pardachirus pavoninus,278364,92034105050100,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Peacock_Sole_(Pardachirus_pavoninus)_(6073081736).jpg/960px-Peacock_Sole_(Pardachirus_pavoninus)_(6073081736).jpg,https://commons.wikimedia.org/wiki/File:Peacock%20Sole%20(Pardachirus%20pavoninus)%20(6073081736).jpg,魚類
3220,アマミウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でアマミウシノシタと呼ばれる。,Q116178420,Dagetichthys marginatus,403346,92034105060100,,,魚類
3221,ミナミシマウシノシタ,魚類,脊椎動物,カレイ目,ササウシノシタ科,ササウシノシタ科に分類され海域にも生息する魚でミナミシマウシノシタと呼ばれる。,Q1044932,Brachirus orientalis,279967,92034105060200,https://upload.wikimedia.org/wikipedia/commons/d/db/Brachirus_orientalis.jpg,https://commons.wikimedia.org/wiki/File:Brachirus%20orientalis.jpg,魚類
